"query_id","query_name","row_number","result_json"
13,"Seller Performance vs Revenue Contribution",662,"{""seller"": ""f4c4daa86e30c7e5a553a8d518ac03a5"", ""sales_value"": 6324.50, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 18, ""average_review_score"": 4.00, ""on_time_delivery_rate"": 94.44, ""seller_performance_score"": 63.34}"
13,"Seller Performance vs Revenue Contribution",663,"{""seller"": ""38e679b9e0064cd94c6f035707344dae"", ""sales_value"": 4336.62, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 27, ""average_review_score"": 4.12, ""on_time_delivery_rate"": 96.30, ""seller_performance_score"": 63.32}"
13,"Seller Performance vs Revenue Contribution",664,"{""seller"": ""1d4587203296c8f4ad134dc286fa6db0"", ""sales_value"": 2941.91, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 40, ""average_review_score"": 4.35, ""on_time_delivery_rate"": 95.00, ""seller_performance_score"": 63.32}"
13,"Seller Performance vs Revenue Contribution",665,"{""seller"": ""b1fecf4da1fa2689bccffa0121953643"", ""sales_value"": 4066.72, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 19, ""average_review_score"": 4.95, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 63.30}"
13,"Seller Performance vs Revenue Contribution",666,"{""seller"": ""c731d18cea9bf687ffee82a241c25b11"", ""sales_value"": 4272.65, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 24, ""average_review_score"": 4.22, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 63.27}"
13,"Seller Performance vs Revenue Contribution",667,"{""seller"": ""2199e7fe213c16213bf5d6a7eadc9a5d"", ""sales_value"": 4309.10, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 24, ""average_review_score"": 4.38, ""on_time_delivery_rate"": 95.83, ""seller_performance_score"": 63.27}"
13,"Seller Performance vs Revenue Contribution",668,"{""seller"": ""d5ba419e26d246a0719437cf37d9b46d"", ""sales_value"": 4415.80, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 33, ""average_review_score"": 4.00, ""on_time_delivery_rate"": 87.88, ""seller_performance_score"": 63.26}"
13,"Seller Performance vs Revenue Contribution",669,"{""seller"": ""5d3bb11474a06bdc23fb9e89f1164ee0"", ""sales_value"": 4178.82, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 31, ""average_review_score"": 3.90, ""on_time_delivery_rate"": 96.77, ""seller_performance_score"": 63.26}"
13,"Seller Performance vs Revenue Contribution",670,"{""seller"": ""1fe5540d7c1c37a595fefbacd5570d9e"", ""sales_value"": 5118.75, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 20, ""average_review_score"": 4.30, ""on_time_delivery_rate"": 95.00, ""seller_performance_score"": 63.25}"
13,"Seller Performance vs Revenue Contribution",671,"{""seller"": ""eed78ac17f7f795a19a709745f00cd4e"", ""sales_value"": 5195.84, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 22, ""average_review_score"": 3.77, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 63.22}"
13,"Seller Performance vs Revenue Contribution",672,"{""seller"": ""8ed8ea9a57c862f2c18c2fe41f601d56"", ""sales_value"": 4562.97, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 19, ""average_review_score"": 4.47, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 63.08}"
13,"Seller Performance vs Revenue Contribution",673,"{""seller"": ""6ec1a01e866584bb679eb9b098345919"", ""sales_value"": 4794.76, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 30, ""average_review_score"": 4.24, ""on_time_delivery_rate"": 80.00, ""seller_performance_score"": 62.88}"
13,"Seller Performance vs Revenue Contribution",674,"{""seller"": ""7f7b8245c336066a1f9933c359f11d77"", ""sales_value"": 2630.23, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 38, ""average_review_score"": 4.55, ""on_time_delivery_rate"": 97.37, ""seller_performance_score"": 62.85}"
13,"Seller Performance vs Revenue Contribution",675,"{""seller"": ""238fac594e170b59c6d228f5a4f4f1d9"", ""sales_value"": 4545.52, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 29, ""average_review_score"": 4.00, ""on_time_delivery_rate"": 89.66, ""seller_performance_score"": 62.85}"
13,"Seller Performance vs Revenue Contribution",676,"{""seller"": ""cd06602b43d8800bd0afad514919d35c"", ""sales_value"": 3287.85, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 43, ""average_review_score"": 3.74, ""on_time_delivery_rate"": 95.35, ""seller_performance_score"": 62.78}"
13,"Seller Performance vs Revenue Contribution",677,"{""seller"": ""d9a84e1403de8da0c3aa531d6d108ba6"", ""sales_value"": 2109.15, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 53, ""average_review_score"": 4.58, ""on_time_delivery_rate"": 94.34, ""seller_performance_score"": 62.76}"
13,"Seller Performance vs Revenue Contribution",678,"{""seller"": ""25cf099de44674fde97473224f9d59ab"", ""sales_value"": 2359.55, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 50, ""average_review_score"": 4.33, ""on_time_delivery_rate"": 96.00, ""seller_performance_score"": 62.67}"
13,"Seller Performance vs Revenue Contribution",679,"{""seller"": ""ce69a8021d18961dd2a40269b7c2c293"", ""sales_value"": 5289.05, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 19, ""average_review_score"": 4.47, ""on_time_delivery_rate"": 89.47, ""seller_performance_score"": 62.58}"
13,"Seller Performance vs Revenue Contribution",680,"{""seller"": ""276677b5d08786d5dce7c2149dcce48b"", ""sales_value"": 4189.45, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 31, ""average_review_score"": 4.03, ""on_time_delivery_rate"": 90.32, ""seller_performance_score"": 62.51}"
13,"Seller Performance vs Revenue Contribution",681,"{""seller"": ""835f0f7810c76831d6c7d24c7a646d4d"", ""sales_value"": 5922.25, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 42, ""average_review_score"": 3.36, ""on_time_delivery_rate"": 69.05, ""seller_performance_score"": 62.50}"
13,"Seller Performance vs Revenue Contribution",682,"{""seller"": ""271c58a1d139c45eaf3316107c6d3a3b"", ""sales_value"": 4232.55, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 27, ""average_review_score"": 4.19, ""on_time_delivery_rate"": 92.59, ""seller_performance_score"": 62.47}"
13,"Seller Performance vs Revenue Contribution",683,"{""seller"": ""2e13c71026e1a39ba5cc1b86dcb679aa"", ""sales_value"": 4310.21, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 24, ""average_review_score"": 4.38, ""on_time_delivery_rate"": 91.67, ""seller_performance_score"": 62.46}"
13,"Seller Performance vs Revenue Contribution",684,"{""seller"": ""87b740daf17b5d1be335a64164ec6842"", ""sales_value"": 13354.83, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 11, ""average_review_score"": 3.73, ""on_time_delivery_rate"": 90.91, ""seller_performance_score"": 62.44}"
13,"Seller Performance vs Revenue Contribution",685,"{""seller"": ""f0837c8d71434931d9e38e7b79234797"", ""sales_value"": 4049.36, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 22, ""average_review_score"": 4.61, ""on_time_delivery_rate"": 95.45, ""seller_performance_score"": 62.43}"
13,"Seller Performance vs Revenue Contribution",686,"{""seller"": ""c0563dd588b775f2e37747ef6ad6c92c"", ""sales_value"": 4094.68, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 28, ""average_review_score"": 4.36, ""on_time_delivery_rate"": 89.29, ""seller_performance_score"": 62.37}"
13,"Seller Performance vs Revenue Contribution",687,"{""seller"": ""8090490573c6c0aa343a7231ebcb8c86"", ""sales_value"": 4298.03, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 26, ""average_review_score"": 4.19, ""on_time_delivery_rate"": 92.31, ""seller_performance_score"": 62.31}"
13,"Seller Performance vs Revenue Contribution",688,"{""seller"": ""c013e57c075a06e5b5c48ee03c525719"", ""sales_value"": 2828.66, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 42, ""average_review_score"": 4.24, ""on_time_delivery_rate"": 92.86, ""seller_performance_score"": 62.30}"
13,"Seller Performance vs Revenue Contribution",689,"{""seller"": ""b56906f7fd1696e043f1bcce164c487b"", ""sales_value"": 2995.42, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 40, ""average_review_score"": 4.00, ""on_time_delivery_rate"": 95.00, ""seller_performance_score"": 62.18}"
13,"Seller Performance vs Revenue Contribution",690,"{""seller"": ""2d50d6282f8aa2257819a77bfaa0efe0"", ""sales_value"": 3762.65, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 42, ""average_review_score"": 3.81, ""on_time_delivery_rate"": 85.71, ""seller_performance_score"": 62.07}"
13,"Seller Performance vs Revenue Contribution",691,"{""seller"": ""40db9e9aa57f7bb151bcda6b0f9bdbb7"", ""sales_value"": 23823.99, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 12, ""average_review_score"": 2.36, ""on_time_delivery_rate"": 91.67, ""seller_performance_score"": 62.06}"
13,"Seller Performance vs Revenue Contribution",692,"{""seller"": ""602044f2c16190c2c6e45eb35c2e21cb"", ""sales_value"": 4468.93, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 48, ""average_review_score"": 3.22, ""on_time_delivery_rate"": 81.25, ""seller_performance_score"": 62.05}"
13,"Seller Performance vs Revenue Contribution",693,"{""seller"": ""77e4abfd739aed9c46480f90f81c0eb4"", ""sales_value"": 4092.21, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 18, ""average_review_score"": 4.78, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 62.05}"
13,"Seller Performance vs Revenue Contribution",694,"{""seller"": ""403aa86912527d730337ffcb0fb096ab"", ""sales_value"": 9164.51, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 11, ""average_review_score"": 4.00, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 62.01}"
13,"Seller Performance vs Revenue Contribution",695,"{""seller"": ""54065e9aef7e9e9c2dc23b7594db021a"", ""sales_value"": 7321.78, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 12, ""average_review_score"": 4.33, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 61.88}"
13,"Seller Performance vs Revenue Contribution",696,"{""seller"": ""5160d23075764e18e07c1f4a87fad743"", ""sales_value"": 2837.64, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 33, ""average_review_score"": 4.36, ""on_time_delivery_rate"": 96.97, ""seller_performance_score"": 61.81}"
13,"Seller Performance vs Revenue Contribution",697,"{""seller"": ""33576ec5412fb5905d876f12f33bfde6"", ""sales_value"": 3287.98, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 31, ""average_review_score"": 4.09, ""on_time_delivery_rate"": 96.77, ""seller_performance_score"": 61.78}"
13,"Seller Performance vs Revenue Contribution",698,"{""seller"": ""e7d5b006eb624f13074497221eb37807"", ""sales_value"": 4220.42, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 28, ""average_review_score"": 3.93, ""on_time_delivery_rate"": 92.86, ""seller_performance_score"": 61.71}"
13,"Seller Performance vs Revenue Contribution",699,"{""seller"": ""9b00ed88b7fdb95d6ff76e27c1b52d16"", ""sales_value"": 2135.68, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 46, ""average_review_score"": 4.54, ""on_time_delivery_rate"": 93.48, ""seller_performance_score"": 61.58}"
13,"Seller Performance vs Revenue Contribution",700,"{""seller"": ""1ce3ae5a399804d1a87e706f8a813c3e"", ""sales_value"": 3416.69, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 40, ""average_review_score"": 3.75, ""on_time_delivery_rate"": 90.00, ""seller_performance_score"": 61.57}"
13,"Seller Performance vs Revenue Contribution",701,"{""seller"": ""5c6d4016c2a288f074fa0848a2b653d2"", ""sales_value"": 3598.13, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 31, ""average_review_score"": 4.16, ""on_time_delivery_rate"": 90.32, ""seller_performance_score"": 61.47}"
13,"Seller Performance vs Revenue Contribution",702,"{""seller"": ""6288c69c4ce638e59925e59193f98b16"", ""sales_value"": 4467.01, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 20, ""average_review_score"": 4.25, ""on_time_delivery_rate"": 95.00, ""seller_performance_score"": 61.41}"
13,"Seller Performance vs Revenue Contribution",703,"{""seller"": ""974cf2cb8f4b7add98709c30df02fe10"", ""sales_value"": 3191.90, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 30, ""average_review_score"": 4.17, ""on_time_delivery_rate"": 96.67, ""seller_performance_score"": 61.31}"
13,"Seller Performance vs Revenue Contribution",704,"{""seller"": ""0bb738e4d789e63e2267697c42d35a2d"", ""sales_value"": 2925.34, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 29, ""average_review_score"": 4.66, ""on_time_delivery_rate"": 93.10, ""seller_performance_score"": 61.26}"
13,"Seller Performance vs Revenue Contribution",705,"{""seller"": ""dd533b429f380718b70ad9922c294bae"", ""sales_value"": 3336.18, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 39, ""average_review_score"": 3.92, ""on_time_delivery_rate"": 87.18, ""seller_performance_score"": 61.22}"
13,"Seller Performance vs Revenue Contribution",706,"{""seller"": ""1fdc574883ef3b33ad41562d93f3a74a"", ""sales_value"": 4524.27, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 18, ""average_review_score"": 4.44, ""on_time_delivery_rate"": 94.44, ""seller_performance_score"": 61.10}"
13,"Seller Performance vs Revenue Contribution",707,"{""seller"": ""512d298ac2a96d1931b6bd30aa21f61d"", ""sales_value"": 7723.87, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 11, ""average_review_score"": 4.27, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 61.01}"
13,"Seller Performance vs Revenue Contribution",708,"{""seller"": ""0ed6ce5d87fd9c69eaacaeb778d67235"", ""sales_value"": 2697.30, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 42, ""average_review_score"": 4.39, ""on_time_delivery_rate"": 85.71, ""seller_performance_score"": 61.00}"
13,"Seller Performance vs Revenue Contribution",709,"{""seller"": ""e0878efa0e0b7e5313ac0b43bc04c081"", ""sales_value"": 5542.53, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 26, ""average_review_score"": 3.63, ""on_time_delivery_rate"": 80.77, ""seller_performance_score"": 60.92}"
13,"Seller Performance vs Revenue Contribution",710,"{""seller"": ""c26a2be5b53b7db6b276280da212a779"", ""sales_value"": 8288.85, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 13, ""average_review_score"": 3.38, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 60.91}"
13,"Seller Performance vs Revenue Contribution",711,"{""seller"": ""054694fa03fe82cec4b7551487331d74"", ""sales_value"": 8946.34, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 20, ""average_review_score"": 3.40, ""on_time_delivery_rate"": 70.00, ""seller_performance_score"": 60.87}"
13,"Seller Performance vs Revenue Contribution",712,"{""seller"": ""13d058e4eeac2ce8217660b2f8a05812"", ""sales_value"": 4647.37, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 22, ""average_review_score"": 4.18, ""on_time_delivery_rate"": 86.36, ""seller_performance_score"": 60.86}"
13,"Seller Performance vs Revenue Contribution",713,"{""seller"": ""67bf6941ba2f1fa1d02c375766bc3e53"", ""sales_value"": 6319.94, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 15, ""average_review_score"": 4.33, ""on_time_delivery_rate"": 86.67, ""seller_performance_score"": 60.85}"
13,"Seller Performance vs Revenue Contribution",714,"{""seller"": ""cac876b37d3abcd6bd76caca30277996"", ""sales_value"": 2958.79, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 27, ""average_review_score"": 4.46, ""on_time_delivery_rate"": 96.30, ""seller_performance_score"": 60.78}"
13,"Seller Performance vs Revenue Contribution",715,"{""seller"": ""3586b8580d9c917874e053a1bb37b5ff"", ""sales_value"": 2352.35, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 36, ""average_review_score"": 4.42, ""on_time_delivery_rate"": 97.22, ""seller_performance_score"": 60.77}"
13,"Seller Performance vs Revenue Contribution",716,"{""seller"": ""cfa5ab0e4d3fc212fd0b3410e7081c62"", ""sales_value"": 5796.29, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 15, ""average_review_score"": 3.87, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 60.60}"
13,"Seller Performance vs Revenue Contribution",717,"{""seller"": ""8476243f92442881ddd5b578975cf115"", ""sales_value"": 8113.03, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 12, ""average_review_score"": 4.08, ""on_time_delivery_rate"": 91.67, ""seller_performance_score"": 60.57}"
13,"Seller Performance vs Revenue Contribution",718,"{""seller"": ""681fce914360217db47784ae28905a96"", ""sales_value"": 4571.80, ""seller_category"": ""Strong Performer"", ""delivered_orders"": 23, ""average_review_score"": 4.00, ""on_time_delivery_rate"": 86.96, ""seller_performance_score"": 60.56}"
